id,name,area_id,latitude,longitude
AG002,Pelabuhan Bastiong,Maluku Utara,0.73676295128,127.34555279859
AG003,Pelabuhan Rum,Maluku Utara,0.73712600000,127.38595000000
AG004,Pelabuhan Goto,Maluku Utara,0.67037371035,127.49673269799
AG005,Pelabuhan Daruba,Maluku Utara,2.04982495600,128.29072503400
AG006,Pelabuhan Kayoa,Maluku Utara,0.12190740300,127.44770260000
AG007,Pelabuhan Sidangoli,Maluku Utara,0.88664383300,127.50020634800
AG008,Pelabuhan Sofifi,Maluku Utara,0.74116897100,127.55951466100
AG009,Pelabuhan Tobelo,Maluku Utara,1.71890325464,128.04021419899
AG010,Pelabuhan Babang,Maluku Utara,-0.59334594559,127.66281606961
AG011,Pelabuhan Mayau,Maluku Utara,1.31975624900,126.36408081800
AG012,Pelabuhan Subaim,Maluku Utara,1.15220708035,128.11100924102
AG013,Pelabuhan Moti,Maluku Utara,0.45324673400,127.43776969400
AG014,Pelabuhan Makian,Maluku Utara,0.33105119700,127.43899679400
AG015,Pelabuhan Kupal,Maluku Utara,-0.66222629828,127.44050635713
AG016,Pelabuhan Busua,Maluku Utara,-0.20893898386,127.14298070578
AG017,Pelabuhan Indari,Maluku Utara,-0.38153686931,127.30811613030
AG018,Pelabuhan Buli,Maluku Utara,0.87259647989,128.32942411573
AG019,Pelabuhan Gebe,Maluku Utara,-0.07963132100,129.42943563700
AG020,Pelabuhan Weda,Maluku Utara,0.33184732043,127.93695565944
AG021,Pelabuhan Sanana,Maluku Utara,-2.05898749640,125.99145907233
AG022,Pelabuhan Bobong,Maluku Utara,-1.95138335200,124.38288015400
AG023,Pelabuhan Gita,Maluku Utara,0.39140200000,127.62212300000
AG024,Pelabuhan Hiri,Maluku Utara,0.88558600000,127.32801300000
AG025,Pelabuhan Jailolo,Maluku Utara,1.05670000000,127.47001000000
AG026,Pelabuhan Maba,Maluku Utara,0.69698400000,128.29539300000
AG027,Pelabuhan Patani,Maluku Utara,0.28099900000,128.75085900000
AG028,Pelabuhan Loleo,Maluku Utara,0.56669500000,127.53462000000
AG029,Pelabuhan Saketa,Maluku Utara,-0.35907300000,127.84488000000
AG030,Pelabuhan Dama,Maluku Utara,2.22217800000,127.79653800000
AG031,Pelabuhan Tifure,Maluku Utara,0.96810300000,126.14748600000
AG032,Pelabuhan Kawasi,Maluku Utara,-1.59004000000,127.40524600000
AG033,Pelabuhan Laiwui,Maluku Utara,-1.33446600000,127.63626100000
AG034,Pelabuhan Jojame,Maluku Utara,-1.20944400000,127.59832800000
AG035,Pelabuhan Tikong,Maluku Utara,-1.64500000000,124.53000000000
AG036,Pelabuhan Falabisahaya,Maluku Utara,-1.78978500000,125.48400600000
AG037,Pelabuhan Pasipa,Maluku Utara,-1.88137300000,125.37882600000
AG038,Pelabuhan Bisui,Maluku Utara,-0.47114600000,128.08307100000
AG039,Pelabuhan Mesa,Maluku Utara,0.39903500000,128.29267800000
AG040,Pelabuhan Mafa,Maluku Utara,0.05334100000,127.89342400000
AG041,Pelabuhan Tomara,Maluku Utara,-0.70775000000,127.84441600000
AG042,Pelabuhan Loloda,Maluku Utara,2.19884100000,127.76959600000
AG043,Pelabuhan Guruapin,Maluku Utara,0.00991900000,127.41162600000
AG044,Pelabuhan Dowora,Maluku Utara,0.69282700000,127.45627400000
AG045,Pelabuhan Dodola,Maluku Utara,2.08504300000,128.19498000000
AG046,Pelabuhan Maitara,Maluku Utara,0.73507700000,127.37888700000
AG047,Pelabuhan Laigoma,Maluku Utara,0.13277000000,127.21821500000
AG048,Pelabuhan Dufa - Dufa,Maluku Utara,0.81479000000,127.38975000000
AG049,Pelabuhan Obi,Maluku Utara,-1.34187500000,127.65600400000
AG050,Pelabuhan Mangole,Maluku Utara,-1.94242400000,125.91519100000
AL001,Pelabuhan Jayapura,Papua,-2.54515660800,140.71282188300
AL002,Pelabuhan Depapre,Papua,-2.26403341440,140.42537247452
AL003,Pelabuhan Demta,Papua,-2.27308304664,140.17900070121
AL004,Pelabuhan Sarmi,Papua,-1.85706245200,138.75155128500
AL005,Pelabuhan Masi-Masi,Papua,-1.94373645800,139.01274473200
AL006,Pelabuhan Biak,Papua,-1.18516442300,136.07575665700
AL007,Pelabuhan Saribi (Numfor),Papua,-1.13280720800,134.87281511500
AL008,Pelabuhan Bromsi,Papua,-1.22636735700,136.59966643800
AL009,Pelabuhan Korido,Papua,-0.83814845300,135.58730120600
AL010,Pelabuhan Serui,Papua,-1.88761865700,136.24510847300
AL011,Pelabuhan Dawai,Papua,-1.81579868300,136.72514633900
AL012,Pelabuhan Kaipuri,Papua,-1.84990978500,136.98765023400
AL013,Pelabuhan Waren,Papua,-2.20406193600,136.42317814900
AL014,Pelabuhan Teba,Papua,-1.42382396162,137.90445181155
AI001,Pelabuhan Klademak,Papua Barat Daya,-0.88768164400,131.27053441000
AI002,Pelabuhan Waesai,Papua Barat Daya,-0.43194647400,130.80481824000
AI003,Pelabuhan Arar,Papua Barat Daya,-0.94311557969,131.16192103850
AI004,Pelabuhan Pelayaran Rakyat Sorong,Papua Barat Daya,-0.87764516500,131.24682284900
AI005,Pelabuhan Dermaga Usaha Mina,Papua Barat Daya,-0.87775400400,131.25259193300
AI006,Pelabuhan Utama Sorong,Papua Barat Daya,-0.8783347549,131.2468956
AI007,Pelabuhan Teminabuan,Papua Barat Daya,-1.623441377,131.8374751
AI008,Pelabuhan Sausapor,Papua Barat Daya,-0.5085699024,132.082648
AI009,Pelabuhan Inanwatan,Papua Barat Daya,-2.166855268,132.1636021
AI010,Pelabuhan Yellu Misool,Papua Barat Daya,-2.057475517,130.4125319
AI011,Pelabuhan Folley Misool,Papua Barat Daya,-1.772397243,130.411627
AI012,Dermaga Marina,Papua Barat Daya,-0.87901713576,131.25525103350
AK001,Pelabuhan Samabusa Nabire,Papua Tengah,-3.23103270000,135.58347429800
AK002,Pelabuhan Pomako Timika,Papua Tengah,-4.84033638400,136.76839152500
AK003,Pelabuhan Amamapare Timika,Papua Tengah,-4.86521923100,136.78937643400
AJ001,Pelabuhan Manokwari,Papua Barat,-0.88878765400,134.07546639500
AJ002,Pelabuhan Marampa,Papua Barat,-0.90465651600,134.06805423000
AJ003,Pelabuhan Oransbari,Papua Barat,-1.35175236800,134.27137689200
AJ004,Pelabuhan Fak-Fak,Papua Barat,-2.93250000000,132.30940000000
AJ005,Pelabuhan Kaimana,Papua Barat,-3.66306000000,133.75940000000
AJ006,Pelabuhan Bintuni,Papua Barat,-2.24082648400,133.56969335100
AJ007,Pelabuhan Wasior,Papua Barat,-2.72716865200,134.50530698100
AJ008,Pelabuhan Kokas,Papua Barat,-2.66900000000,132.441834
AM001,Pelabuhan Agats,Papua Selatan,-5.63002940964,137.80761780975
AM002,Pelabuhan Wanam,Papua Selatan,-7.55148020269,139.09951386019
AM003,Pelabuhan Kimaam,Papua Selatan,-8.06326697824,138.92366482251
AM004,Pelabuhan Merauke,Papua Selatan,-8.48837881751,140.33111576618
